scenario,method,snr_db,omega_rad_per_frame,median_abs_error_rad,rmse_rad,p90_abs_error_rad,sign_error_rate,quality_mean,quality_median
decorrelation,huber_wls,0.0,1.35,0.019050657749176025,0.029062727466225624,0.04874296113848686,0.0,0.9975225925445557,0.9981759190559387
decorrelation,leave_one_out,0.0,1.35,0.01932138204574585,0.030637498944997787,0.05079236254096031,0.0,0.9975225925445557,0.9981759190559387
decorrelation,circular_grid,0.0,1.35,0.02008342742919922,0.029212145134806633,0.04972970113158226,0.0,0.9975225925445557,0.9981759190559387
decorrelation,circular_refined,0.0,1.35,0.019050657749176025,0.029062733054161072,0.048742879182100296,0.0,0.9975225925445557,0.9981759190559387
decorrelation,circular_sign_wls,0.0,1.35,0.019050657749176025,0.029062727466225624,0.04874296113848686,0.0,0.9975225925445557,0.9981759190559387
decorrelation,kasai,6.0,0.35,0.022848591208457947,0.03486363962292671,0.058982741087675095,0.0,0.997533917427063,0.9981338381767273
decorrelation,wls_origin,6.0,0.35,0.016201689839363098,0.024550262838602066,0.041201431304216385,0.0,0.997533917427063,0.9981338381767273
decorrelation,wls_free,6.0,0.35,0.017172381281852722,0.026036743074655533,0.043069418519735336,0.0,0.997533917427063,0.9981338381767273
decorrelation,huber_wls,6.0,0.35,0.016201689839363098,0.024550262838602066,0.041201431304216385,0.0,0.997533917427063,0.9981338381767273
decorrelation,leave_one_out,6.0,0.35,0.01656438410282135,0.0245848149061203,0.04063381999731064,0.0,0.997533917427063,0.9981338381767273
decorrelation,circular_grid,6.0,0.35,0.016519159078598022,0.024601900950074196,0.04269909858703613,0.0,0.997533917427063,0.9981338381767273
decorrelation,circular_refined,6.0,0.35,0.016201674938201904,0.024550262838602066,0.04120142012834549,0.0,0.997533917427063,0.9981338381767273
decorrelation,circular_sign_wls,6.0,0.35,0.016201689839363098,0.024550262838602066,0.041201431304216385,0.0,0.997533917427063,0.9981338381767273
decorrelation,kasai,6.0,0.8,0.023991703987121582,0.03616848587989807,0.059247974306344986,0.0,0.9994953870773315,0.9996143579483032
decorrelation,wls_origin,6.0,0.8,0.016132056713104248,0.023782789707183838,0.03901519626379013,0.0,0.9994953870773315,0.9996143579483032
decorrelation,wls_free,6.0,0.8,0.01685193181037903,0.02524617686867714,0.04158927500247955,0.0,0.9994953870773315,0.9996143579483032
decorrelation,huber_wls,6.0,0.8,0.016132056713104248,0.023782789707183838,0.03901519626379013,0.0,0.9994953870773315,0.9996143579483032
decorrelation,leave_one_out,6.0,0.8,0.016560852527618408,0.024025224149227142,0.03889269754290581,0.0,0.9994953870773315,0.9996143579483032
decorrelation,circular_grid,6.0,0.8,0.01460182759910822,0.02392137050628662,0.04078179970383644,0.0,0.9994953870773315,0.9996143579483032
decorrelation,circular_refined,6.0,0.8,0.016131997108459473,0.023782793432474136,0.03901519626379013,0.0,0.9994953870773315,0.9996143579483032
decorrelation,circular_sign_wls,6.0,0.8,0.016132056713104248,0.023782789707183838,0.03901519626379013,0.0,0.9994953870773315,0.9996143579483032
decorrelation,kasai,6.0,1.35,0.024285495281219482,0.036235082894563675,0.06037997081875801,0.0,0.9998357892036438,0.9998694658279419
decorrelation,wls_origin,6.0,1.35,0.015462756156921387,0.024495860561728477,0.041132427752017975,0.0,0.9998357892036438,0.9998694658279419
decorrelation,wls_free,6.0,1.35,0.01668792963027954,0.025800425559282303,0.04237021133303642,0.0,0.9998357892036438,0.9998694658279419
decorrelation,huber_wls,6.0,1.35,0.015462756156921387,0.024495860561728477,0.041132427752017975,0.0,0.9998357892036438,0.9998694658279419
decorrelation,leave_one_out,6.0,1.35,0.015707850456237793,0.02461424469947815,0.04142725467681885,0.0,0.9998357892036438,0.9998694658279419
decorrelation,circular_grid,6.0,1.35,0.014823198318481445,0.024620387703180313,0.04100310802459717,0.0,0.9998357892036438,0.9998694658279419
decorrelation,circular_refined,6.0,1.35,0.015462875366210938,0.024495869874954224,0.04113246127963066,0.0,0.9998357892036438,0.9998694658279419
decorrelation,circular_sign_wls,6.0,1.35,0.015462756156921387,0.024495860561728477,0.041132427752017975,0.0,0.9998357892036438,0.9998694658279419
decorrelation,kasai,12.0,0.35,0.01694105565547943,0.024130506440997124,0.038848139345645905,0.0,0.9996877908706665,0.999765157699585
decorrelation,wls_origin,12.0,0.35,0.015678241848945618,0.023085633292794228,0.038318321108818054,0.0,0.9996877908706665,0.999765157699585
decorrelation,wls_free,12.0,0.35,0.015810206532478333,0.02372104302048683,0.03969630226492882,0.0,0.9996877908706665,0.999765157699585
decorrelation,huber_wls,12.0,0.35,0.015678241848945618,0.023085633292794228,0.038318321108818054,0.0,0.9996877908706665,0.999765157699585
decorrelation,leave_one_out,12.0,0.35,0.01575164496898651,0.023086506873369217,0.03805425018072128,0.0,0.9996877908706665,0.999765157699585
decorrelation,circular_grid,12.0,0.35,0.016519159078598022,0.023331083357334137,0.0358407162129879,0.0,0.9996877908706665,0.999765157699585
decorrelation,circular_refined,12.0,0.35,0.015678241848945618,0.023085633292794228,0.03831828758120537,0.0,0.9996877908706665,0.999765157699585
decorrelation,circular_sign_wls,12.0,0.35,0.015678241848945618,0.023085633292794228,0.038318321108818054,0.0,0.9996877908706665,0.999765157699585
decorrelation,kasai,12.0,0.8,0.016585052013397217,0.024893436580896378,0.04055551812052727,0.0,0.9999405145645142,0.9999552369117737
decorrelation,wls_origin,12.0,0.8,0.016410410404205322,0.023860402405261993,0.03824717551469803,0.0,0.9999405145645142,0.9999552369117737
decorrelation,wls_free,12.0,0.8,0.015929043292999268,0.024453885853290558,0.03888566046953201,0.0,0.9999405145645142,0.9999552369117737
decorrelation,huber_wls,12.0,0.8,0.016410410404205322,0.023860402405261993,0.03824717551469803,0.0,0.9999405145645142,0.9999552369117737
decorrelation,leave_one_out,12.0,0.8,0.016259461641311646,0.02387174777686596,0.03831545636057854,0.0,0.9999405145645142,0.9999552369117737
decorrelation,circular_grid,12.0,0.8,0.01460182759910822,0.024007894098758698,0.03987467661499977,0.0,0.9999405145645142,0.9999552369117737
decorrelation,circular_refined,12.0,0.8,0.016410410404205322,0.023860404267907143,0.03824717551469803,0.0,0.9999405145645142,0.9999552369117737
decorrelation,circular_sign_wls,12.0,0.8,0.016410410404205322,0.023860402405261993,0.03824717551469803,0.0,0.9999405145645142,0.9999552369117737
decorrelation,kasai,12.0,1.35,0.01676839590072632,0.02482287958264351,0.04020826891064644,0.0,0.999979555606842,0.9999850988388062
decorrelation,wls_origin,12.0,1.35,0.015994369983673096,0.02364818938076496,0.03883993625640869,0.0,0.999979555606842,0.9999850988388062
decorrelation,wls_free,12.0,1.35,0.016185402870178223,0.02418489381670952,0.03906942531466484,0.0,0.999979555606842,0.9999850988388062
decorrelation,huber_wls,12.0,1.35,0.015994369983673096,0.02364818938076496,0.03883993625640869,0.0,0.999979555606842,0.9999850988388062
decorrelation,leave_one_out,12.0,1.35,0.01611912250518799,0.023648962378501892,0.03819003328680992,0.0,0.999979555606842,0.9999850988388062
decorrelation,circular_grid,12.0,1.35,0.014823198318481445,0.02386545017361641,0.03753674030303955,0.0,0.999979555606842,0.9999850988388062
decorrelation,circular_refined,12.0,1.35,0.015994608402252197,0.023648198693990707,0.03883993625640869,0.0,0.999979555606842,0.9999850988388062
decorrelation,circular_sign_wls,12.0,1.35,0.015994369983673096,0.02364818938076496,0.03883993625640869,0.0,0.999979555606842,0.9999850988388062
lag_outlier,kasai,-12.0,0.35,0.8104714751243591,1.3714141845703125,2.50573992729187,0.392578125,0.34979555010795593,0.3062748610973358
lag_outlier,wls_origin,-12.0,0.35,0.23374712467193604,0.7510215044021606,1.4211301803588867,0.28125,0.34979555010795593,0.3062748610973358
lag_outlier,wls_free,-12.0,0.35,0.39900654554367065,0.8509394526481628,1.5030137300491333,0.3515625,0.34979555010795593,0.3062748610973358
lag_outlier,huber_wls,-12.0,0.35,0.22154724597930908,0.7633088827133179,1.404539942741394,0.2861328125,0.34979555010795593,0.3062748610973358
lag_outlier,leave_one_out,-12.0,0.35,0.23479652404785156,0.7656514048576355,1.4056057929992676,0.28125,0.34979555010795593,0.3062748610973358
lag_outlier,circular_grid,-12.0,0.35,0.5148720741271973,1.4180985689163208,2.5908799171447754,0.2841796875,0.34979555010795593,0.3062748610973358
lag_outlier,circular_refined,-12.0,0.35,0.4908084571361542,1.4171632528305054,2.600191116333008,0.28515625,0.34979555010795593,0.3062748610973358
lag_outlier,circular_sign_wls,-12.0,0.35,0.2680015563964844,0.7307676076889038,1.33961021900177,0.2841796875,0.34979555010795593,0.3062748610973358
lag_outlier,kasai,-12.0,0.8,0.9387423396110535,1.414549708366394,2.5443501472473145,0.361328125,0.4205562472343445,0.43462276458740234
lag_outlier,wls_origin,-12.0,0.8,0.33197712898254395,0.9889441728591919,1.716697096824646,0.3505859375,0.4205562472343445,0.43462276458740234
lag_outlier,wls_free,-12.0,0.8,0.5487911701202393,1.0639303922653198,1.8518269062042236,0.3798828125,0.4205562472343445,0.43462276458740234
lag_outlier,huber_wls,-12.0,0.8,0.3057193458080292,0.9970472455024719,1.7328035831451416,0.3515625,0.4205562472343445,0.43462276458740234
lag_outlier,leave_one_out,-12.0,0.8,0.3108742833137512,0.9963681697845459,1.7096054553985596,0.3564453125,0.4205562472343445,0.43462276458740234
lag_outlier,circular_grid,-12.0,0.8,0.6065019369125366,1.4487135410308838,2.6675024032592773,0.322265625,0.4205562472343445,0.43462276458740234
lag_outlier,circular_refined,-12.0,0.8,0.6087282299995422,1.4490867853164673,2.665599822998047,0.3232421875,0.4205562472343445,0.43462276458740234
lag_outlier,circular_sign_wls,-12.0,0.8,0.32995787262916565,0.9697493314743042,1.6899794340133667,0.322265625,0.4205562472343445,0.43462276458740234
lag_outlier,kasai,-12.0,1.35,0.8714603781700134,1.3618537187576294,2.4463393688201904,0.26953125,0.44019079208374023,0.40969017148017883
lag_outlier,wls_origin,-12.0,1.35,0.8648436069488525,1.2897498607635498,2.152848958969116,0.3544921875,0.44019079208374023,0.40969017148017883
lag_outlier,wls_free,-12.0,1.35,0.9053398370742798,1.377313256263733,2.3144257068634033,0.3701171875,0.44019079208374023,0.40969017148017883
lag_outlier,huber_wls,-12.0,1.35,0.871740460395813,1.2921205759048462,2.1501693725585938,0.357421875,0.44019079208374023,0.40969017148017883
lag_outlier,leave_one_out,-12.0,1.35,0.8524924516677856,1.2916134595870972,2.1494550704956055,0.361328125,0.44019079208374023,0.40969017148017883
lag_outlier,circular_grid,-12.0,1.35,0.3900689482688904,1.3523989915847778,2.52305269241333,0.283203125,0.44019079208374023,0.40969017148017883
lag_outlier,circular_refined,-12.0,1.35,0.3781561553478241,1.352518081665039,2.5257081985473633,0.283203125,0.44019079208374023,0.40969017148017883
lag_outlier,circular_sign_wls,-12.0,1.35,0.8093585968017578,1.2336797714233398,2.133981227874756,0.283203125,0.44019079208374023,0.40969017148017883
lag_outlier,kasai,-6.0,0.35,0.23788562417030334,0.48574280738830566,0.7134532332420349,0.1689453125,0.5750047564506531,0.6854722499847412
lag_outlier,wls_origin,-6.0,0.35,0.041349902749061584,0.16358232498168945,0.13861358165740967,0.0185546875,0.5750047564506531,0.6854722499847412
lag_outlier,wls_free,-6.0,0.35,0.09479813277721405,0.25831788778305054,0.3096931576728821,0.0556640625,0.5750047564506531,0.6854722499847412
lag_outlier,huber_wls,-6.0,0.35,0.03958888351917267,0.1617884784936905,0.1268661916255951,0.0146484375,0.5750047564506531,0.6854722499847412
lag_outlier,leave_one_out,-6.0,0.35,0.04462131857872009,0.1632358580827713,0.1375993937253952,0.0185546875,0.5750047564506531,0.6854722499847412
lag_outlier,circular_grid,-6.0,0.35,0.04269909858703613,0.3257984220981598,0.13183383643627167,0.0166015625,0.5750047564506531,0.6854722499847412
lag_outlier,circular_refined,-6.0,0.35,0.0420021116733551,0.32517388463020325,0.14584819972515106,0.017578125,0.5750047564506531,0.6854722499847412
lag_outlier,circular_sign_wls,-6.0,0.35,0.04160034656524658,0.14895202219486237,0.1421254724264145,0.0166015625,0.5750047564506531,0.6854722499847412
lag_outlier,kasai,-6.0,0.8,0.25544703006744385,0.5296288132667542,0.8196138739585876,0.0478515625,0.8067896962165833,0.9120655059814453
lag_outlier,wls_origin,-6.0,0.8,0.043969184160232544,0.2798350155353546,0.1510908603668213,0.0322265625,0.8067896962165833,0.9120655059814453
lag_outlier,wls_free,-6.0,0.8,0.09295126795768738,0.3272921144962311,0.36716407537460327,0.03125,0.8067896962165833,0.9120655059814453
lag_outlier,huber_wls,-6.0,0.8,0.04151046276092529,0.27997419238090515,0.13159742951393127,0.03125,0.8067896962165833,0.9120655059814453
lag_outlier,leave_one_out,-6.0,0.8,0.045790135860443115,0.28150683641433716,0.14611274003982544,0.0302734375,0.8067896962165833,0.9120655059814453
lag_outlier,circular_grid,-6.0,0.8,0.04078179970383644,0.3218804895877838,0.12804824113845825,0.0146484375,0.8067896962165833,0.9120655059814453
lag_outlier,circular_refined,-6.0,0.8,0.043078839778900146,0.32404541969299316,0.1421714574098587,0.0146484375,0.8067896962165833,0.9120655059814453
lag_outlier,circular_sign_wls,-6.0,0.8,0.04399040341377258,0.20801475644111633,0.1495486944913864,0.0146484375,0.8067896962165833,0.9120655059814453
lag_outlier,kasai,-6.0,1.35,0.2517778277397156,0.5383203625679016,0.7909529805183411,0.025390625,0.864703893661499,0.9678041934967041
lag_outlier,wls_origin,-6.0,1.35,0.04513382911682129,0.3955971598625183,0.18917562067508698,0.0400390625,0.864703893661499,0.9678041934967041
lag_outlier,wls_free,-6.0,1.35,0.0956869125366211,0.44541826844215393,0.4135013520717621,0.0380859375,0.864703893661499,0.9678041934967041
lag_outlier,huber_wls,-6.0,1.35,0.0415075421333313,0.3874167799949646,0.1511710286140442,0.0380859375,0.864703893661499,0.9678041934967041
lag_outlier,leave_one_out,-6.0,1.35,0.043109893798828125,0.3848722577095032,0.16325311362743378,0.037109375,0.864703893661499,0.9678041934967041
lag_outlier,circular_grid,-6.0,1.35,0.03753674030303955,0.32955288887023926,0.11850304901599884,0.013671875,0.864703893661499,0.9678041934967041
lag_outlier,circular_refined,-6.0,1.35,0.04198312759399414,0.3302498459815979,0.13100270926952362,0.013671875,0.864703893661499,0.9678041934967041
lag_outlier,circular_sign_wls,-6.0,1.35,0.04513382911682129,0.3517182469367981,0.18977059423923492,0.013671875,0.864703893661499,0.9678041934967041
lag_outlier,kasai,0.0,0.35,0.061330512166023254,0.09473534673452377,0.15415170788764954,0.0029296875,0.8675590753555298,0.9722787141799927
lag_outlier,wls_origin,0.0,0.35,0.013568505644798279,0.03543280065059662,0.06375658512115479,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,wls_free,0.0,0.35,0.027053669095039368,0.08918271958827972,0.16355539858341217,0.00390625,0.8675590753555298,0.9722787141799927
lag_outlier,huber_wls,0.0,0.35,0.013156697154045105,0.02092827297747135,0.03395030274987221,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,leave_one_out,0.0,0.35,0.011484995484352112,0.017575088888406754,0.02879629097878933,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,circular_grid,0.0,0.35,0.009660780429840088,0.022399619221687317,0.0358407162129879,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,circular_refined,0.0,0.35,0.013568535447120667,0.034601155668497086,0.0631813034415245,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,circular_sign_wls,0.0,0.35,0.013568505644798279,0.03543280065059662,0.06375658512115479,0.0,0.8675590753555298,0.9722787141799927
lag_outlier,kasai,0.0,0.8,0.05934208631515503,0.09287767112255096,0.1486683487892151,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,wls_origin,0.0,0.8,0.012622147798538208,0.03797762095928192,0.06534887105226517,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,wls_free,0.0,0.8,0.02715364098548889,0.09557362645864487,0.17498339712619781,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,huber_wls,0.0,0.8,0.012088119983673096,0.021820757538080215,0.037037186324596405,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,leave_one_out,0.0,0.8,0.012211591005325317,0.01909104362130165,0.03174456208944321,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,circular_grid,0.0,0.8,0.011578082107007504,0.022692175582051277,0.037758052349090576,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,circular_refined,0.0,0.8,0.012622147798538208,0.03511522710323334,0.06433655321598053,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,circular_sign_wls,0.0,0.8,0.012622147798538208,0.03797762095928192,0.06534887105226517,0.0,0.9410627484321594,0.9938110709190369
lag_outlier,kasai,0.0,1.35,0.06271237134933472,0.09747578203678131,0.1592501699924469,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,wls_origin,0.0,1.35,0.013541221618652344,0.04249431565403938,0.07161249965429306,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,wls_free,0.0,1.35,0.025205612182617188,0.1082114577293396,0.19188722968101501,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,huber_wls,0.0,1.35,0.012792110443115234,0.021645227447152138,0.03487285226583481,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,leave_one_out,0.0,1.35,0.011305630207061768,0.01915808953344822,0.030753517523407936,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,circular_grid,0.0,1.35,0.011356830596923828,0.02287745662033558,0.03753674030303955,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,circular_refined,0.0,1.35,0.013541221618652344,0.03503172844648361,0.06760487705469131,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,circular_sign_wls,0.0,1.35,0.013541221618652344,0.04249431565403938,0.07161249965429306,0.0,0.9697197079658508,0.9979392290115356
lag_outlier,kasai,6.0,0.35,0.01578083634376526,0.024181414395570755,0.03995748236775398,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,wls_origin,6.0,0.35,0.004928901791572571,0.03176049888134003,0.062181420624256134,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,wls_free,6.0,0.35,0.007671624422073364,0.08239885419607162,0.15901148319244385,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,huber_wls,6.0,0.35,0.004928901791572571,0.014597163535654545,0.029287368059158325,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,leave_one_out,6.0,0.35,0.0037348568439483643,0.005886842962354422,0.009662484750151634,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,circular_grid,6.0,0.35,0.0077925026416778564,0.01624574325978756,0.03397244215011597,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,circular_refined,6.0,0.35,0.0049289315938949585,0.030614135786890984,0.062181420624256134,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,circular_sign_wls,6.0,0.35,0.004928901791572571,0.03176049888134003,0.062181420624256134,0.0,0.8880175352096558,0.9978910088539124
lag_outlier,kasai,6.0,0.8,0.015474289655685425,0.0237978994846344,0.03838134929537773,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,wls_origin,6.0,0.8,0.004645198583602905,0.036104682832956314,0.07147829234600067,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,wls_free,6.0,0.8,0.007901668548583984,0.0937906801700592,0.18522503972053528,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,huber_wls,6.0,0.8,0.004645198583602905,0.014746728353202343,0.029736090451478958,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,leave_one_out,6.0,0.8,0.003964036703109741,0.005827229004353285,0.009655183181166649,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,circular_grid,6.0,0.8,0.005875229835510254,0.0163993239402771,0.03205513954162598,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,circular_refined,6.0,0.8,0.004645228385925293,0.03303132206201553,0.0714782327413559,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,circular_sign_wls,6.0,0.8,0.004645198583602905,0.036104682832956314,0.07147829234600067,0.0,0.9429652094841003,0.9996024966239929
lag_outlier,kasai,6.0,1.35,0.014930903911590576,0.023522939532995224,0.039908863604068756,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,wls_origin,6.0,1.35,0.004807591438293457,0.038609668612480164,0.06947338581085205,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,wls_free,6.0,1.35,0.008067727088928223,0.1015007421374321,0.18475869297981262,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,huber_wls,6.0,1.35,0.004807591438293457,0.013841644860804081,0.028331555426120758,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,leave_one_out,6.0,1.35,0.003702700138092041,0.0057390532456338406,0.009407555684447289,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,circular_grid,6.0,1.35,0.006096482276916504,0.015209471806883812,0.03227639198303223,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,circular_refined,6.0,1.35,0.004807651042938232,0.031165769323706627,0.06522229313850403,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,circular_sign_wls,6.0,1.35,0.004807591438293457,0.038609668612480164,0.06947338581085205,0.0,0.9726306200027466,0.9998687505722046
lag_outlier,kasai,12.0,0.35,0.004777774214744568,0.007090538740158081,0.011995464563369751,0.0,0.8988770246505737,0.999846339225769
lag_outlier,wls_origin,12.0,0.35,0.0019634515047073364,0.030468232929706573,0.06266365945339203,0.0,0.8988770246505737,0.999846339225769
lag_outlier,wls_free,12.0,0.35,0.0026678889989852905,0.08019601553678513,0.166748046875,0.0,0.8988770246505737,0.999846339225769
lag_outlier,huber_wls,12.0,0.35,0.0019634515047073364,0.013018780387938023,0.02885095588862896,0.0,0.8988770246505737,0.999846339225769
lag_outlier,leave_one_out,12.0,0.35,0.001478254678659141,0.0022487055975943804,0.0036465346347540617,0.0,0.8988770246505737,0.999846339225769
lag_outlier,circular_grid,12.0,0.35,0.0009341537952423096,0.014826616272330284,0.03397244215011597,0.0,0.8988770246505737,0.999846339225769
lag_outlier,circular_refined,12.0,0.35,0.001963376998901367,0.030120443552732468,0.0626637190580368,0.0,0.8988770246505737,0.999846339225769
lag_outlier,circular_sign_wls,12.0,0.35,0.0019634515047073364,0.030468232929706573,0.06266365945339203,0.0,0.8988770246505737,0.999846339225769
lag_outlier,kasai,12.0,0.8,0.004706740379333496,0.006918055936694145,0.011303973384201527,0.0,0.9469823241233826,0.999968945980072
lag_outlier,wls_origin,12.0,0.8,0.0020599961280822754,0.03416847437620163,0.06032458320260048,0.0,0.9469823241233826,0.999968945980072
lag_outlier,wls_free,12.0,0.8,0.002633601427078247,0.08998636901378632,0.1559419333934784,0.0,0.9469823241233826,0.999968945980072
lag_outlier,huber_wls,12.0,0.8,0.0020599961280822754,0.01352529413998127,0.029121965169906616,0.0,0.9469823241233826,0.999968945980072
lag_outlier,leave_one_out,12.0,0.8,0.0015864670276641846,0.0022770031355321407,0.003669291501864791,0.0,0.9469823241233826,0.999968945980072
lag_outlier,circular_grid,12.0,0.8,0.0028514263685792685,0.01509135402739048,0.03205513954162598,0.0,0.9469823241233826,0.999968945980072
lag_outlier,circular_refined,12.0,0.8,0.002060025930404663,0.030675414949655533,0.06032468378543854,0.0,0.9469823241233826,0.999968945980072
lag_outlier,circular_sign_wls,12.0,0.8,0.0020599961280822754,0.03416847437620163,0.06032458320260048,0.0,0.9469823241233826,0.999968945980072
lag_outlier,kasai,12.0,1.35,0.004661142826080322,0.006931844633072615,0.011388862505555153,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,wls_origin,12.0,1.35,0.002022266387939453,0.03877565637230873,0.06565938144922256,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,wls_free,12.0,1.35,0.0028952956199645996,0.10234392434358597,0.17494168877601624,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,huber_wls,12.0,1.35,0.002022266387939453,0.013051320798695087,0.02841169759631157,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,leave_one_out,12.0,1.35,0.0015022754669189453,0.0022440666798502207,0.003735268022865057,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,circular_grid,12.0,1.35,0.0026301145553588867,0.015070697292685509,0.03227639198303223,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,circular_refined,12.0,1.35,0.0020223259925842285,0.03022787533700466,0.061190441250801086,0.0,0.9723329544067383,0.9999893307685852
lag_outlier,circular_sign_wls,12.0,1.35,0.002022266387939453,0.03877565637230873,0.06565938144922256,0.0,0.9723329544067383,0.9999893307685852
clutter_leak,kasai,-12.0,0.35,0.9295176863670349,1.4454092979431152,2.5939602851867676,0.4248046875,0.3227735459804535,0.2274661660194397
clutter_leak,wls_origin,-12.0,0.35,0.2822166681289673,0.8248641490936279,1.5759354829788208,0.318359375,0.3227735459804535,0.2274661660194397
clutter_leak,wls_free,-12.0,0.35,0.44385266304016113,0.8831751942634583,1.5552301406860352,0.3955078125,0.3227735459804535,0.2274661660194397
clutter_leak,huber_wls,-12.0,0.35,0.269950807094574,0.8391302824020386,1.5723193883895874,0.31640625,0.3227735459804535,0.2274661660194397
clutter_leak,leave_one_out,-12.0,0.35,0.2698575556278229,0.8457213044166565,1.5802712440490723,0.31640625,0.3227735459804535,0.2274661660194397
clutter_leak,circular_grid,-12.0,0.35,0.7548549175262451,1.5054388046264648,2.6620006561279297,0.3486328125,0.3227735459804535,0.2274661660194397
clutter_leak,circular_refined,-12.0,0.35,0.7553752660751343,1.505631446838379,2.66780686378479,0.349609375,0.3227735459804535,0.2274661660194397
clutter_leak,circular_sign_wls,-12.0,0.35,0.3246539235115051,0.8133543133735657,1.5109230279922485,0.3486328125,0.3227735459804535,0.2274661660194397
clutter_leak,kasai,-12.0,0.8,0.8553284406661987,1.3754581212997437,2.4313242435455322,0.3759765625,0.39989370107650757,0.3808840215206146
clutter_leak,wls_origin,-12.0,0.8,0.6130400896072388,1.0169728994369507,1.7196847200393677,0.384765625,0.39989370107650757,0.3808840215206146
clutter_leak,wls_free,-12.0,0.8,0.7391386032104492,1.1113500595092773,1.8138850927352905,0.4404296875,0.39989370107650757,0.3808840215206146
clutter_leak,huber_wls,-12.0,0.8,0.6105067729949951,1.0282886028289795,1.7439422607421875,0.3779296875,0.39989370107650757,0.3808840215206146
clutter_leak,leave_one_out,-12.0,0.8,0.6185128688812256,1.0280203819274902,1.7389500141143799,0.38671875,0.39989370107650757,0.3808840215206146
clutter_leak,circular_grid,-12.0,0.8,0.9047197699546814,1.487746000289917,2.649141788482666,0.3828125,0.39989370107650757,0.3808840215206146
clutter_leak,circular_refined,-12.0,0.8,0.9107235670089722,1.487347960472107,2.6549220085144043,0.3837890625,0.39989370107650757,0.3808840215206146
clutter_leak,circular_sign_wls,-12.0,0.8,0.6343045830726624,1.0205885171890259,1.710150957107544,0.3828125,0.39989370107650757,0.3808840215206146
clutter_leak,kasai,-12.0,1.35,0.9555249214172363,1.4692596197128296,2.6039671897888184,0.3193359375,0.37431249022483826,0.19740286469459534
clutter_leak,wls_origin,-12.0,1.35,1.1826319694519043,1.3714123964309692,2.3445756435394287,0.3720703125,0.37431249022483826,0.19740286469459534
clutter_leak,wls_free,-12.0,1.35,1.1947249174118042,1.4541720151901245,2.4068541526794434,0.4345703125,0.37431249022483826,0.19740286469459534
clutter_leak,huber_wls,-12.0,1.35,1.1973705291748047,1.3733367919921875,2.364978790283203,0.3720703125,0.37431249022483826,0.19740286469459534
clutter_leak,leave_one_out,-12.0,1.35,1.1941051483154297,1.3744746446609497,2.345524311065674,0.380859375,0.37431249022483826,0.19740286469459534
clutter_leak,circular_grid,-12.0,1.35,1.1580138206481934,1.527510643005371,2.6817104816436768,0.3427734375,0.37431249022483826,0.19740286469459534
clutter_leak,circular_refined,-12.0,1.35,1.1303569078445435,1.52434241771698,2.672335624694824,0.34765625,0.37431249022483826,0.19740286469459534
